Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date
0Today102 Bed Apartment with En Suite in Kilimani2,7000000,Kilimani,2,2,NaN,2026-06-09
0Today111 Bed Apartment with En Suite in Kilimani1,3000000,Kilimani,1,1,NaN,2026-06-09
1 Bed Apartment with En Suite in Kilimani1 Bed Apa,3000000,Kilimani,1,1,NaN,2026-06-09
0203 Bed Apartment with En Suite at 2Nd Parklands3,9000000,Lavington,3,3,75,2026-06-09
3 Bed Apartment with En Suite at 2Nd Parklands3 Be,38000000,"Parklands, Westlands",32,3,NaN,2026-06-09
0112 Bed Apartment in Kilimani2 Bed Apartment in K,7500000,Kilimani,2,2,NaN,2026-06-09
2 Bed Apartment in Kilimani2 Bed Apartment in Kili,7500000,Kilimani,2,2,NaN,2026-06-09
25 days ago112 Bed Apartment with En Suite in Kili,6000000,Kilimani,2,2,NaN,2026-06-09
0Today121 Bed Apartment with En Suite in Kilimani1,4000000,Kilimani,1,1,NaN,2026-06-09
0Today194 Bed Apartment with En Suite in Westlands,17900000,"Westlands Area, Westlands",4,4,NaN,2026-06-09
0Today83 Bed Apartment with En Suite in Westlands ,11000000,"Westlands Area, Westlands",3,3,NaN,2026-06-09
0Today81 Bed Apartment with En Suite in Westlands ,4500000,"Westlands Area, Westlands",1,1,NaN,2026-06-09
0Yesterday164 Bed Apartment with En Suite in Kilel,13000000,Kileleshwa,4,5,NaN,2026-06-09
4 Bed Apartment with En Suite in Kileleshwa4 Bed A,13000000,Kileleshwa,4,5,NaN,2026-06-09
0Yesterday172 Bed Apartment with En Suite in Kilel,6000000,Kileleshwa,2,2,NaN,2026-06-09
2 Bed Apartment with En Suite in Kileleshwa2 Bed A,6000000,Kileleshwa,2,2,NaN,2026-06-09
0Yesterday143 Bed Apartment with En Suite in Kilel,10500000,Kileleshwa,3,3,NaN,2026-06-09
3 Bed Apartment with En Suite in Kileleshwa3 Bed A,10500000,Kileleshwa,3,3,NaN,2026-06-09
0Yesterday102 Bed Apartment with En Suite in Kilel,6000000,Kileleshwa,2,2,NaN,2026-06-09
023 hours ago164 Bed Apartment with En Suite in Ki,13000000,Kileleshwa,4,5,NaN,2026-06-09
0Today151 Bed Apartment with Swimming Pool at Wood,7600000,Kilimani,1,1,75,2026-06-09
1 Bed Apartment with Swimming Pool at Wood Avenue1,7600000,Kilimani,1,1,75,2026-06-09
0Yesterday121 Bed Apartment with En Suite in Kilel,4000000,Kileleshwa,1,1,NaN,2026-06-09
1 Bed Apartment with En Suite in Kileleshwa1 Bed A,4000000,Kileleshwa,1,1,NaN,2026-06-09
0Today164 Bed Apartment with En Suite in Lavington,20000000,Lavington,4,5,NaN,2026-06-09
4 Bed Apartment with En Suite in Lavington4 Bed Ap,20000000,Lavington,4,5,NaN,2026-06-09
0Today153 Bed Apartment with En Suite in Lavington,10500000,Lavington,3,3,NaN,2026-06-09
3 Bed Apartment with En Suite in Lavington3 Bed Ap,10500000,Lavington,3,3,NaN,2026-06-09
0Today163 Bed Apartment with En Suite in Lavington,9000000,Lavington,3,3,NaN,2026-06-09
1102 Bed Apartment with En Suite in Kileleshwa2 Be,3000000,1 bedroom apartment for sale in Kilimani,1,1,70,2026-06-09
0203 Bed Apartment with En Suite at Next To Westga,19800000,"Westlands Area, Westlands",3,4,NaN,2026-06-09
3 Bed Apartment with En Suite at Next To Westgate ,19800000,"Westlands Area, Westlands",3,4,NaN,2026-06-09
0103 Bed Apartment with En Suite in Lavington3 Bed,9000000,Lavington,3,3,NaN,2026-06-09
0Today102 Bed Apartment with En Suite in Lavington,7000000,Lavington,2,2,NaN,2026-06-09
2 Bed Apartment with En Suite in Lavington2 Bed Ap,7000000,Lavington,2,2,NaN,2026-06-09
0Today112 Bed Apartment with En Suite in Lavington,6000000,Lavington,2,2,NaN,2026-06-09
0Today74 Bed Apartment with En Suite at Parklands4,16000000,"Parklands, Westlands",4,4,NaN,2026-06-09
4 Bed Apartment with En Suite at Parklands4 Bed Ap,16000000,"Parklands, Westlands",4,4,NaN,2026-06-09
0Today81 Bed Apartment with En Suite in Lavington1,4000000,Lavington,1,1,NaN,2026-06-09
1 Bed Apartment with En Suite in Lavington1 Bed Ap,4000000,Lavington,1,1,NaN,2026-06-09
0Today111 Bed Apartment with En Suite in Lavington,3000000,Lavington,1,1,NaN,2026-06-09
0Today112 Bed Apartment with En Suite in Westlands,7000000,2 bedroom apartment for sale in Westlands,2,1,NaN,2026-06-09
0Today164 Bed Apartment with En Suite in Westlands,18000000,4 bedroom apartment for sale in Westlands,4,4,NaN,2026-06-09
0Today173 Bed Apartment with En Suite in Westlands,13000000,3 bedroom apartment for sale in Westlands,3,2,NaN,2026-06-09
0Today174 Bed Apartment with En Suite in Lavington,13500000,4 bedroom apartment for sale in Lavington,4,4,NaN,2026-06-09
0Today174 Bed Apartment with En Suite in Kilimani4,13500000,4 bedroom apartment for sale in Kilimani,4,4,NaN,2026-06-09
0Today174 Bed Apartment with En Suite in Kileleshw,13500000,4 bedroom apartment for sale in Kileleshwa,4,4,NaN,2026-06-09
0Today163 Bed Apartment with En Suite in Kileleshw,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-06-09
0Today152 Bed Apartment with En Suite in Lavington,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-06-09
0Today152 Bed Apartment with En Suite in Kileleshw,6000000,2 bedroom apartment for sale in Kileleshwa,2,1,NaN,2026-06-09
0Today151 Bed Apartment with En Suite in Lavington,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-06-09
0Today152 Bed Apartment with En Suite in Kilimani2,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-06-09
0Today151 Bed Apartment with En Suite in Kileleshw,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-09
0Today151 Bed Apartment with En Suite in Kilimani1,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-06-09
05 days ago112 Bed Apartment with En Suite in Lavi,8500000,Kilimani,2,3,80,2026-06-09
2103 Bed Apartment with En Suite in Kileleshwa3 Be,9000000,Kileleshwa,3,3,NaN,2026-06-09
019Serviced Studio Apartment with Gym in KilimaniS,6400000,Serviced Studio Apartment with Gym in Kilimani,NaN,1,NaN,2026-06-09
Serviced Studio Apartment with Gym in KilimaniServ,6400000,Serviced Studio Apartment with Gym in Kilimani,NaN,1,NaN,2026-06-09
0Today182 Bed Apartment with En Suite at Kingara R,10800000,Lavington,2,2,95,2026-06-09
2 Bed Apartment with En Suite at Kingara Road2 Bed,10800000,Lavington,2,2,95,2026-06-09
0Today121 Bed Apartment with En Suite in Kileleshw,4000000,Kileleshwa,1,1,NaN,2026-06-09
0Today111 Bed Apartment with En Suite in Kileleshw,3000000,Kileleshwa,1,1,NaN,2026-06-09
0Today111 Bed Apartment with En Suite in Westlands,6000000,"Westlands Area, Westlands",1,2,NaN,2026-06-09
0Today131 Bed Apartment with En Suite in Westlands,5700000,"Westlands Area, Westlands",1,2,NaN,2026-06-09
0Today151 Bed Apartment with En Suite in Westlands,7000000,"Westlands Area, Westlands",1,2,NaN,2026-06-09
0Today51 Bed Apartment with En Suite in Westlands ,5500000,"Westlands Area, Westlands",1,2,NaN,2026-06-09
0Today201 Bed Apartment with Swimming Pool at King,6500000,Lavington,1,1,55,2026-06-09
1 Bed Apartment with Swimming Pool at Kingara Road,6500000,Lavington,1,1,55,2026-06-09
0Today161 Bed Apartment with Swimming Pool at Mand,7500000,Kileleshwa,1,1,78,2026-06-09
1 Bed Apartment with Swimming Pool at Mandera Road,7500000,Kileleshwa,1,1,78,2026-06-09
0Today92 Bed Apartment with En Suite in Lavington2,7500000,Lavington,2,3,NaN,2026-06-09
0Today13Serviced 2 Bed Apartment with En Suite in ,13000000,Kilimani,2,3,NaN,2026-06-09
Serviced 2 Bed Apartment with En Suite in Kilimani,13000000,Kilimani,2,3,NaN,2026-06-09
0Today61 Bed Apartment with En Suite in Kilimani1 ,5000000,Kilimani,1,2,NaN,2026-06-09
0Today62 Bed Apartment with En Suite in Kilimani2 ,8500000,Kilimani,2,3,NaN,2026-06-09
0203 Bed Apartment with En Suite at Rhapta Road3 B,11000000,"Westlands Area, Westlands",3,3,43,2026-06-09
3 Bed Apartment with En Suite at Rhapta Road3 Bed ,14000000,3 BEDROOM APARTMENT for sale in Westlands Nairo...,3,3,NaN,2026-06-09
042 Bed Apartment with Swimming Pool in Kilimani2 ,7000000,Kilimani,2,3,NaN,2026-06-09
2 Bed Apartment with Swimming Pool in Kilimani2 Be,7000000,Kilimani,2,3,NaN,2026-06-09
261 Bed Apartment with Swimming Pool in Kitisuru1 ,4500000,"Kitisuru, Westlands",1,1,43,2026-06-09
1 Bed Apartment with Swimming Pool in Kitisuru1 Be,4500000,"Kitisuru, Westlands",1,1,43,2026-06-09
0Today101 Bed Apartment with En Suite in Kilimani1,5800000,Kilimani,1,2,NaN,2026-06-09
0Today92 Bed Apartment with En Suite in Kilimani2 ,8500000,Kilimani,2,3,NaN,2026-06-09
0Today164 Bed Apartment with En Suite in Kileleshw,20000000,Kileleshwa,4,5,NaN,2026-06-09
0Today143 Bed Apartment with En Suite in Kileleshw,10500000,Kileleshwa,3,3,NaN,2026-06-09
0Today113 Bed Apartment with En Suite in Kileleshw,9000000,Kileleshwa,3,3,NaN,2026-06-09
0Today172 Bed Apartment with En Suite in Kileleshw,7000000,Kileleshwa,2,2,NaN,2026-06-09
0Today102 Bed Apartment with En Suite in Kileleshw,6000000,Kileleshwa,2,2,NaN,2026-06-09
313Serviced 2 Bed Apartment with En Suite at Wood ,18000000,4 bedroom apartment for sale in Westlands,4,4,49,2026-06-09
Serviced 2 Bed Apartment with En Suite at Wood Ave,8200000,Kilimani,2,2,92,2026-06-09
0173 Bed Apartment with En Suite in Lavington3 Bed,13600000,Lavington,3,3,NaN,2026-06-09
0Today172 Bed Apartment with En Suite in Westlands,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
0Today122 Bed Apartment with En Suite in Westlands,7500000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
0Today161 Bed Apartment with Swimming Pool at Raph,5000000,"Westlands Area, Westlands",1,1,49,2026-06-09
1 Bed Apartment with Swimming Pool at Raphta Road1,5000000,"Westlands Area, Westlands",1,1,49,2026-06-09
0Today191 Bed Apartment with En Suite in Kileleshw,5500000,Kileleshwa,1,2,NaN,2026-06-09
0Today61 Bed Apartment with En Suite in Kileleshwa,5500000,Kileleshwa,1,2,NaN,2026-06-09
0Today91 Bed Apartment with En Suite in Kileleshwa,6000000,Kileleshwa,1,2,NaN,2026-06-09
1173 Bed Apartment in Parklands3 Bed Apartment in ,4000000,Kilimani,1,1,107,2026-06-09
3 Bed Apartment in Parklands3 Bed Apartment in Par,37500000,"Parklands, Westlands",3,NaN,NaN,2026-06-09
0103 Bed Apartment with En Suite in Kilimani3 Bed ,9000000,Kilimani,3,3,NaN,2026-06-09
1192 Bed Apartment with En Suite in Riverside2 Bed,14000000,"Riverside, Westlands",2,2,NaN,2026-06-09
2 Bed Apartment with En Suite in Riverside2 Bed Ap,14000000,"Riverside, Westlands",2,2,NaN,2026-06-09
0Today162 Bed Apartment with Swimming Pool at Muth,10700000,"Westlands Area, Westlands",2,2,107,2026-06-09
2 Bed Apartment with Swimming Pool at Muthithi Roa,10700000,"Westlands Area, Westlands",2,2,107,2026-06-09
2111 Bed Apartment with En Suite in Kilimani1 Bed ,9500000,Kilimani,2,3,50,2026-06-09
09Serviced 3 Bed Apartment with En Suite in Laving,21000000,Lavington,3,3,NaN,2026-06-09
Serviced 3 Bed Apartment with En Suite in Lavingto,21000000,Lavington,3,3,NaN,2026-06-09
281 Bed Apartment with Borehole at Sore Road1 Bed ,5450000,South B,1,1,50,2026-06-09
1 Bed Apartment with Borehole at Sore Road1 Bed Ap,5450000,South B,1,1,50,2026-06-09
0Today121 Bed Apartment with En Suite in Westlands,4500000,"Westlands Area, Westlands",1,2,NaN,2026-06-09
0Today91 Bed Apartment with En Suite in Westlands ,6000000,"Westlands Area, Westlands",1,2,NaN,2026-06-09
0Today92 Bed Apartment with En Suite in Westlands ,8700000,"Westlands Area, Westlands",2,3,NaN,2026-06-09
0Today121 Bed Apartment with En Suite in Lavington,5600000,Lavington,1,2,NaN,2026-06-09
0Today72 Bed Apartment with En Suite in Lavington2,9000000,Lavington,2,3,NaN,2026-06-09
0Today82 Bed Apartment with En Suite in Lavington2,8900000,Lavington,2,3,NaN,2026-06-09
0Today122 Bed Apartment with En Suite in Lavington,8700000,Lavington,2,3,NaN,2026-06-09
0Today92 Bed Apartment with En Suite in Kileleshwa,8000000,Kileleshwa,2,3,NaN,2026-06-09
0Today62 Bed Apartment with En Suite in Kileleshwa,8500000,Kileleshwa,2,3,NaN,2026-06-09
0Today13Serviced 1 Bed Apartment with En Suite in ,9000000,Kilimani,1,2,NaN,2026-06-09
Serviced 1 Bed Apartment with En Suite in Kilimani,9000000,Kilimani,1,2,NaN,2026-06-09
0Today82 Bed Apartment with En Suite in Kilimani2 ,9500000,Kilimani,2,3,NaN,2026-06-09
722Studio Apartment with Swimming Pool at Wood Ave,8000000,Lavington,1,1,80,2026-06-09
Studio Apartment with Swimming Pool at Wood Avenue,4800000,Kilimani,NaN,1,50,2026-06-09
1273 Bed Apartment with En Suite at Nyeri Road3 Be,16000000,Kileleshwa,3,3,NaN,2026-06-09
3 Bed Apartment with En Suite at Nyeri Road3 Bed A,16000000,Kileleshwa,3,3,NaN,2026-06-09
4145 Bed Apartment with En Suite at Church Road5 B,35000000,"Westlands Area, Westlands",5,4,NaN,2026-06-09
5 Bed Apartment with En Suite at Church Road5 Bed ,35000000,"Westlands Area, Westlands",5,4,NaN,2026-06-09
0Today83 Bed Apartment with En Suite in Kilimani3 ,12000000,Kilimani,3,4,NaN,2026-06-09
0Today132 Bed Apartment with En Suite in Westlands,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
0Today152 Bed Apartment with En Suite in Westlands,8000000,"Westlands Area, Westlands",2,3,NaN,2026-06-09
022 hours ago164 Bed Apartment with En Suite in Ki,13000000,Kileleshwa,4,5,NaN,2026-06-09
0Yesterday43 Bed Apartment with En Suite in Kilele,9000000,Kileleshwa,3,3,NaN,2026-06-09
0Yesterday72 Bed Apartment with En Suite in Kilele,6000000,Kileleshwa,2,2,NaN,2026-06-09
0Yesterday101 Bed Apartment with En Suite in Kilel,3000000,Kileleshwa,1,1,NaN,2026-06-09
0Yesterday164 Bed Apartment with En Suite in Lavin,13000000,Lavington,4,5,NaN,2026-06-09
0Yesterday153 Bed Apartment with En Suite in Lavin,10500000,Lavington,3,3,NaN,2026-06-09
0Yesterday111 Bed Apartment with En Suite in Lavin,3000000,Lavington,1,1,NaN,2026-06-09
022 hours ago154 Bed Apartment with En Suite in Ki,20000000,Kileleshwa,4,5,NaN,2026-06-09
023 hours ago113 Bed Apartment with En Suite in Ki,9000000,Kileleshwa,3,3,NaN,2026-06-09
023 hours ago102 Bed Apartment with En Suite in Ki,6000000,Kileleshwa,2,2,NaN,2026-06-09
023 hours ago101 Bed Apartment with En Suite in Ki,3000000,Kileleshwa,1,1,NaN,2026-06-09
023 hours ago164 Bed Apartment with En Suite in La,13000000,Lavington,4,5,NaN,2026-06-09
0Yesterday163 Bed Apartment with En Suite in Lavin,9000000,Lavington,3,3,NaN,2026-06-09
0Yesterday102 Bed Apartment with En Suite in Lavin,7000000,Lavington,2,2,NaN,2026-06-09
0Today161 Bed Apartment with Swimming Pool at Muth,6500000,"Westlands Area, Westlands",1,1,64,2026-06-09
1 Bed Apartment with Swimming Pool at Muthithi Roa,6500000,"Westlands Area, Westlands",1,1,64,2026-06-09
0Today101 Bed Apartment with En Suite in Lavington,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,78,2026-06-09
0Today91 Bed Apartment with En Suite in Lavington1,6000000,Lavington,1,2,NaN,2026-06-09
0Today111 Bed Apartment with Swimming Pool at Ojij,6800000,"Westlands Area, Westlands",1,1,67,2026-06-09
1 Bed Apartment with Swimming Pool at Ojijo Road1 ,6800000,"Westlands Area, Westlands",1,1,67,2026-06-09
0Today161 Bed Apartment with Swimming Pool in Rive,10000000,"Riverside, Westlands",1,1,78,2026-06-09
1 Bed Apartment with Swimming Pool in Riverside1 B,10000000,"Riverside, Westlands",1,1,78,2026-06-09
0Today131 Bed Apartment with En Suite in Kileleshw,5000000,Kileleshwa,1,2,NaN,2026-06-09
0Today132 Bed Apartment with En Suite in Kileleshw,6500000,Kileleshwa,2,3,NaN,2026-06-09
0Today82 Bed Apartment with En Suite in Kileleshwa,7500000,Kileleshwa,2,3,NaN,2026-06-09
0Today162 Bed Apartment with Swimming Pool in Rive,16000000,"Riverside, Westlands",2,2,113,2026-06-09
2 Bed Apartment with Swimming Pool in Riverside2 B,16000000,"Riverside, Westlands",2,2,113,2026-06-09
0Today71 Bed Apartment with En Suite in Westlands ,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-09
0Today201 Bed Apartment with Swimming Pool at Muth,7500000,"Westlands Area, Westlands",1,1,58,2026-06-09
0Today192 Bed Apartment with En Suite in Kilimani2,7500000,Kilimani,2,3,NaN,2026-06-09
0Today181 Bed Apartment with En Suite in Kilimani1,5700000,Kilimani,1,2,NaN,2026-06-09
0Today202 Bed Apartment with Swimming Pool at Muth,13500000,"Westlands Area, Westlands",2,2,108,2026-06-09
0Today141 Bed Apartment with Swimming Pool at Off ,8200000,Kilimani,1,1,76,2026-06-09
1 Bed Apartment with Swimming Pool at Off George P,8200000,Kilimani,1,1,76,2026-06-09
0Today191 Bed Apartment with Swimming Pool at Off ,6800000,Kilimani,1,1,65,2026-06-09
0Today91 Bed Apartment with En Suite in Kilimani1 ,5400000,Kilimani,1,2,NaN,2026-06-09
023 hours ago163 Bed Apartment with En Suite in La,9000000,Lavington,3,3,NaN,2026-06-09
0Yesterday112 Bed Apartment with En Suite in Lavin,6000000,Lavington,2,2,NaN,2026-06-09
0Today91 Bed Apartment with Swimming Pool at Lower,4000000,"Lower Kabete, Westlands",1,1,42,2026-06-09
1 Bed Apartment with Swimming Pool at Lower Kabete,4000000,"Lower Kabete, Westlands",1,1,42,2026-06-09
0Today63 Bed Apartment with Swimming Pool at Ngong,10500000,Lavington,3,3,105,2026-06-09
3 Bed Apartment with Swimming Pool at Ngong Rd3 Be,10500000,Lavington,3,3,105,2026-06-09
0Today62 Bed Apartment with Swimming Pool at Ngong,8500000,Lavington,2,2,85,2026-06-09
2 Bed Apartment with Swimming Pool at Ngong Rd2 Be,8500000,Lavington,2,2,85,2026-06-09
0Today61 Bed Apartment with Swimming Pool at Ngong,5500000,Lavington,1,1,50,2026-06-09
1 Bed Apartment with Swimming Pool at Ngong Rd1 Be,5500000,Lavington,1,1,50,2026-06-09
0Today122 Bed Apartment with Swimming Pool in West,12850000,"Westlands Area, Westlands",2,2,104,2026-06-09
2 Bed Apartment with Swimming Pool in Westlands Ar,12850000,"Westlands Area, Westlands",2,2,104,2026-06-09
0Today101 Bed Apartment with Swimming Pool in West,6400000,"Westlands Area, Westlands",1,1,52,2026-06-09
1 Bed Apartment with Swimming Pool in Westlands Ar,6400000,"Westlands Area, Westlands",1,1,52,2026-06-09
0Today101 Bed Apartment with En Suite in Kileleshw,3000000,Kileleshwa,1,1,NaN,2026-06-09
0Today161 Bed Apartment with Swimming Pool at Mvul,8000000,"Westlands Area, Westlands",1,1,80,2026-06-09
1 Bed Apartment with Swimming Pool at Mvuli Road1 ,8000000,"Westlands Area, Westlands",1,1,80,2026-06-09
0Yesterday203 Bed Apartment with En Suite at Lavin,27000000,Lavington,3,3,NaN,2026-06-09
3 Bed Apartment with En Suite at Lavington3 Bed Ap,27000000,Lavington,3,3,NaN,2026-06-09
0Yesterday204 Bed Apartment with En Suite at Pepon,49000000,"Westlands Area, Westlands",4,4,NaN,2026-06-09
4 Bed Apartment with En Suite at Peponi Road4 Bed ,49000000,"Westlands Area, Westlands",4,4,NaN,2026-06-09
023 hours ago112 Bed Apartment with En Suite in We,8500000,"Westlands Area, Westlands",2,3,NaN,2026-06-09
03 days ago151 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",1,2,NaN,2026-06-09
03 days ago153 Bed Apartment with En Suite in West,12000000,"Westlands Area, Westlands",3,4,NaN,2026-06-09
03 days ago91 Bed Apartment with En Suite in Westl,6000000,"Westlands Area, Westlands",1,2,NaN,2026-06-09
03 days ago92 Bed Apartment with En Suite in Westl,8500000,"Westlands Area, Westlands",2,3,NaN,2026-06-09
0Today121 Bed Apartment with Swimming Pool at Muth,8000000,"Westlands Area, Westlands",1,1,55,2026-06-09
0Yesterday132 Bed Apartment with En Suite in Kilel,8000000,Kileleshwa,2,3,NaN,2026-06-09
0Yesterday41 Bed Apartment with En Suite in Kilele,7000000,"Westlands Area, Westlands",2,2,78,2026-06-09
023 hours ago132 Bed Apartment with En Suite in Ki,6000000,Kileleshwa,2,3,NaN,2026-06-09
03 days ago92 Bed Apartment with En Suite in Kilel,7000000,Kileleshwa,2,3,NaN,2026-06-09
0Yesterday131 Bed Apartment with En Suite in Kilim,5500000,Kilimani,1,2,NaN,2026-06-09
0Yesterday101 Bed Apartment with En Suite in Kilim,5000000,Kilimani,1,2,NaN,2026-06-09
0Yesterday92 Bed Apartment with En Suite in Kilima,8000000,Kilimani,2,3,NaN,2026-06-09
03 days ago82 Bed Apartment with En Suite in Kilim,8000000,Kilimani,2,3,NaN,2026-06-09
03 days ago61 Bed Apartment with En Suite in Kilim,4800000,Kilimani,1,2,NaN,2026-06-09
0Today162 Bed Apartment with Swimming Pool at Kiri,10780000,Kilimani,2,3,1078,2026-06-09
2 Bed Apartment with Swimming Pool at Kirichwa Rd2,10780000,Kilimani,2,3,1078,2026-06-09
0Today81 Bed Apartment with Swimming Pool at Westl,13000000,"Westlands Area, Westlands",1,1,88,2026-06-09
1 Bed Apartment with Swimming Pool at Westlands Ro,13000000,"Westlands Area, Westlands",1,1,88,2026-06-09
0Yesterday121 Bed Apartment with En Suite in Lavin,5500000,Lavington,1,2,NaN,2026-06-09
02 days ago102 Bed Apartment with En Suite in Lavi,9000000,Lavington,2,3,NaN,2026-06-09
02 days ago72 Bed Apartment with En Suite in Lavin,8000000,Lavington,2,3,NaN,2026-06-09
03 days ago152 Bed Apartment with En Suite in Lavi,7500000,Lavington,2,3,NaN,2026-06-09
03 days ago153 Bed Apartment with En Suite in Lavi,11000000,Lavington,3,4,NaN,2026-06-09
0Today173 Bed Apartment with Swimming Pool in West,14600000,"Westlands Area, Westlands",3,3,148,2026-06-09
3 Bed Apartment with Swimming Pool in Westlands Ar,14600000,"Westlands Area, Westlands",3,3,148,2026-06-09
0Today71 Bed Apartment with Swimming Pool at Rapht,7000000,"Westlands Area, Westlands",1,1,38,2026-06-09
0Today201 Bed Apartment with Swimming Pool in West,5920000,"Westlands Area, Westlands",1,1,57,2026-06-09
0Today101 Bed Apartment with Swimming Pool at Riar,5800000,Kileleshwa,1,1,58,2026-06-09
1 Bed Apartment with Swimming Pool at Riara Road1 ,5800000,Kileleshwa,1,1,58,2026-06-09
0Today192 Bed Apartment with En Suite at Muthangar,16000000,"Westlands Area, Westlands",2,2,100,2026-06-09
2 Bed Apartment with En Suite at Muthangari Drive2,16000000,"Westlands Area, Westlands",2,2,100,2026-06-09
0Today191 Bed Apartment with Swimming Pool at Muth,9000000,"Westlands Area, Westlands",1,1,60,2026-06-09
